Tourist ID,Age,Age_Group,Site Name,Sites Visited,city,country,Continent,state,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification
2087,46,46-55,Bukchon Hanok Village,Bukchon Hanok Village,Seoul,South Korea,Asia,Seoul,East Asia,['Architecture'],1,True,5,2,,Cultural,Winter,True,182.196786612181,,Mid-range,4.3,4,4.316337696561795,88,4.7,4.5,3.2,3.5,2.599621035091333,3.289046730769426,3.197128297824237,2.803022875254644,3.009604997688569,2.3075554598461534,4.5,12.5,Temperate
2087,46,46-55,Golden Gate Bridge,Golden Gate Bridge,San Francisco,United States,North America,California,West Coast USA,['Architecture'],1,True,5,2,,Cultural,Spring,False,310.1214366797966,,Luxury,4.3,4,3.8519170195714776,88,4.7,4.5,3.8,4.0,4.585396957124109,3.4075052048830097,4.589944595884244,4.971147939705781,4.650937248729291,3.93793488575014,4.5,14.0,Temperate
2088,60,55+,Gothic Quarter,Gothic Quarter,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['History', 'Nature', 'Architecture']",3,False,4,5,,Cultural,Autumn,True,180.87032702521105,,Mid-range,4.0,4,3.623450675959402,97,4.9,4.8,3.0,3.5,4.149840667173028,2.4616222467005944,3.5197839899686327,3.32165694033586,4.085850169514307,2.424407463860345,4.8,16.0,Temperate
2088,60,55+,Park Güell,Park Güell,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['History', 'Nature', 'Architecture']",3,False,4,5,,Cultural,Summer,False,180.580360094921,,Mid-range,4.0,4,4.4698501355305424,97,4.9,4.8,3.0,3.5,2.091354638547403,3.9626119718107966,4.7123763555670735,2.615326485382493,4.481951532839943,2.581447566576135,4.8,16.0,Temperate
2088,60,55+,Khao San Road,Khao San Road,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,"['History', 'Nature', 'Architecture']",3,False,4,5,,Cultural,Spring,False,89.81183638195556,,Budget,4.0,4,3.887939263206838,97,4.9,4.5,3.8,3.0,1.617068876492188,3.1605535082151444,4.8712306652978645,3.5335745056154715,4.88374065479501,2.555989779585778,4.5,28.5,Warm
2089,32,26-35,Gothic Quarter,Gothic Quarter,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['Cultural', 'Nature', 'Architecture']",3,False,7,8,,Cultural,Winter,True,196.60988993013493,,Mid-range,4.0,4,3.7774218703944697,97,4.2,4.8,3.0,3.5,1.871433117774425,3.794896025147645,4.347284359429464,4.552028279228798,3.596894972539069,3.514333312158171,4.8,16.0,Temperate
2089,32,26-35,Getty Center,Getty Center,Los Angeles,United States,North America,California,West Coast USA,"['Cultural', 'Nature', 'Architecture']",3,False,7,8,,Cultural,Spring,True,240.60202690735545,,Luxury,4.0,4,3.56420263380937,97,4.2,4.3,3.5,3.8,3.9677322371449457,4.5944191588375904,4.649765889921934,3.1844986053329047,3.989437894509644,2.9423373469255725,4.3,18.0,Warm
2089,32,26-35,Universal Studios,Universal Studios,Los Angeles,United States,North America,California,West Coast USA,"['Cultural', 'Nature', 'Architecture']",3,False,7,8,,Cultural,Summer,True,275.6652294252558,,Luxury,4.0,4,4.729539525668264,97,4.2,4.3,3.5,3.8,3.327515361390119,3.685427527429866,4.986362706517119,4.388243778961334,4.785320064671545,1.75299441381459,4.3,18.0,Warm
2090,54,46-55,Sugarloaf Mountain,Sugarloaf Mountain,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Cultural', 'Nature', 'Art']",3,True,4,3,,Cultural,Autumn,True,144.78391314238644,,Mid-range,4.1,4,3.9337079972458153,96,4.6,4.5,4.0,4.5,2.543911557523833,4.591058214859912,4.033622058292501,2.7449164727221067,4.473485801062956,3.349314328124434,4.5,23.5,Warm
2090,54,46-55,Copacabana Beach,Copacabana Beach,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Cultural', 'Nature', 'Art']",3,True,4,3,,Cultural,Autumn,True,139.05456739768846,,Mid-range,4.1,4,4.557868758196178,96,4.6,4.5,4.0,4.5,4.773187147888454,4.038002116111629,4.580355554826298,3.663072001416644,3.839165809298756,3.999864960598073,4.5,23.5,Warm
2091,31,26-35,Copacabana Beach,Copacabana Beach,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Art', 'Architecture']",2,False,8,6,,Cultural,Winter,True,169.13388726628753,,Mid-range,2.5,3,4.730117486827196,99,4.5,4.5,4.0,4.5,1.461465035934995,4.547874927955398,3.757549583478154,2.5647399665055444,3.275174837705768,2.175101416851612,4.5,23.5,Warm
2091,31,26-35,Sugarloaf Mountain,Sugarloaf Mountain,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Art', 'Architecture']",2,False,8,6,,Cultural,Autumn,True,130.7732296056213,,Mid-range,2.5,3,4.43429092342153,99,4.5,4.5,4.0,4.5,4.438164825544497,3.91952846603128,4.204912499811005,2.6360321139466008,4.395650794703754,3.863339495432212,4.5,23.5,Warm
2091,31,26-35,Hobbiton,Hobbiton,Auckland,New Zealand,Oceania,Auckland,North Island,"['Art', 'Architecture']",2,False,8,6,,Cultural,Summer,True,238.88509810359415,,Mid-range,2.5,3,4.545898588258085,99,4.5,4.0,4.5,4.8,4.418204220525521,2.5175091627711144,4.005237349550293,2.832601483626961,3.651024196920323,2.0128228020251693,4.0,15.0,Temperate
2091,31,26-35,Auckland War Memorial Museum,Auckland War Memorial Museum,Auckland,New Zealand,Oceania,Auckland,North Island,"['Art', 'Architecture']",2,False,8,6,,Cultural,Winter,True,236.6822024884277,,Mid-range,2.5,3,4.174271855457293,99,4.5,4.0,4.5,4.8,2.0901792521605493,3.4430803565332946,4.984097259654099,2.518575303777598,3.958701851853287,2.472683324402278,4.0,15.0,Temperate
2092,22,18-25,Topkapi Palace,Topkapi Palace,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Nature', 'Art']",2,True,4,5,,Cultural,Winter,False,83.99355261864136,,Budget,1.1,3,4.414623272529578,92,4.5,4.8,3.0,3.0,3.31433268138959,3.916034808538394,3.246323573908829,2.5872421444722127,3.9556334257393546,1.0677700029007626,4.8,14.5,Temperate
2092,22,18-25,Grand Bazaar,Grand Bazaar,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Nature', 'Art']",2,True,4,5,,Cultural,Spring,True,102.75898262723216,,Budget,1.1,3,4.910382764273913,92,4.5,4.8,3.0,3.0,1.839179512536296,3.465436925508218,4.274257554385555,2.860337357488244,4.459592430344248,1.3730948575570394,4.8,14.5,Temperate
2092,22,18-25,Canal Ring,Canal Ring,Amsterdam,Netherlands,Europe,North Holland,Western Europe,"['Nature', 'Art']",2,True,4,5,,Cultural,Spring,True,225.13312860751333,,Mid-range,1.1,3,3.5427852480444284,92,4.5,4.7,2.8,3.2,1.3166648836282184,4.974099710619651,3.386678345306275,4.101381930781932,4.572272134890682,3.1745047651233773,4.7,10.5,Temperate
2092,22,18-25,Temple of Olympian Zeus,Temple of Olympian Zeus,Athens,Greece,Europe,Attica,Southern Europe,"['Nature', 'Art']",2,True,4,5,,Cultural,Autumn,False,93.7203464881485,,Budget,1.1,3,3.832809976567712,92,4.5,5.0,2.8,3.2,3.421261750854889,4.310894873767506,4.945524558113059,2.1141837064565667,4.842574194577268,1.4051214613934833,5.0,18.5,Warm
2092,22,18-25,Ancient Agora,Ancient Agora,Athens,Greece,Europe,Attica,Southern Europe,"['Nature', 'Art']",2,True,4,5,,Cultural,Spring,False,103.86624977800405,,Budget,1.1,3,3.8747444792918175,92,4.5,5.0,2.8,3.2,3.7080812277271966,4.510695510010287,3.028545286414735,3.4953619607364947,4.434436999111675,1.4828542801860085,5.0,18.5,Warm
2093,65,55+,Gold Museum,Gold Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,"['Art', 'History', 'Cultural']",3,True,7,3,,Cultural,Spring,True,57.92811372744441,,Budget,2.9,3,3.678579638885092,99,4.8,4.3,3.8,3.5,3.534784156588608,4.387577489484438,3.474994756599374,4.90313626284149,3.2442849901018165,2.538866797903381,4.3,14.0,Temperate
2093,65,55+,Fisherman's Wharf,Fisherman's Wharf,San Francisco,United States,North America,California,West Coast USA,"['Art', 'History', 'Cultural']",3,True,7,3,,Cultural,Spring,True,268.33231864933254,,Luxury,2.9,3,3.943288605933908,99,4.8,4.5,3.8,4.0,4.577526555495126,4.0236565650787615,4.997170342977368,4.819792887820343,3.6661831633913593,2.187359006624509,4.5,14.0,Temperate
2093,65,55+,Chinatown,Chinatown,San Francisco,United States,North America,California,West Coast USA,"['Art', 'History', 'Cultural']",3,True,7,3,,Cultural,Spring,True,280.69727128615006,,Luxury,2.9,3,3.966249152411224,99,4.8,4.5,3.8,4.0,1.2433241568115094,4.572571750207638,4.104444263512918,4.409290155603251,3.916933598557422,3.171176257968633,4.5,14.0,Temperate
2094,58,55+,Robben Island,Robben Island,Cape Town,South Africa,Africa,Western Cape,Southern Africa,['Cultural'],1,True,6,5,,Cultural,Autumn,False,125.32954819878852,,Mid-range,1.8,3,3.956219904363178,92,5.0,4.3,4.5,4.8,3.291618827179738,2.287593835871009,4.102451287078046,2.151784560164166,4.933642040257389,2.8020197391191357,4.3,16.5,Temperate
2094,58,55+,V&A Waterfront,V&A Waterfront,Cape Town,South Africa,Africa,Western Cape,Southern Africa,['Cultural'],1,True,6,5,,Cultural,Winter,False,152.66768806916593,,Mid-range,1.8,3,3.880789094931041,92,5.0,4.3,4.5,4.8,3.59885268741702,3.837473064030755,3.720623024762508,3.512407349549412,4.082334461829666,3.4152628899157067,4.3,16.5,Temperate
2094,58,55+,Pyramids of Giza,Pyramids of Giza,Cairo,Egypt,Africa,Cairo,North Africa,['Cultural'],1,True,6,5,,Cultural,Spring,False,46.44925125674538,,Budget,1.8,3,3.931650435998821,92,5.0,5.0,3.5,2.5,3.213682489880741,3.9076920400994353,4.967942804315726,4.444213447166221,3.221719298354154,1.321573269062459,5.0,21.5,Warm
2095,20,18-25,Louvre Museum,Louvre Museum,Paris,France,Europe,Île-de-France,Western Europe,['Cultural'],1,True,3,3,,Cultural,Winter,False,265.21732714639245,,Luxury,1.5,3,4.809022566725165,90,4.1,5.0,2.5,3.0,1.805851289166926,4.980637935210392,4.805273072201341,3.1287915832780664,3.994069320774183,1.2274668284793293,5.0,12.5,Temperate
2095,20,18-25,Notre-Dame Cathedral,Notre-Dame Cathedral,Paris,France,Europe,Île-de-France,Western Europe,['Cultural'],1,True,3,3,,Cultural,Autumn,False,254.93745194429965,,Luxury,1.5,3,4.186241914063307,90,4.1,5.0,2.5,3.0,4.1607206325275,4.0584829842725725,3.06020960072107,3.844015374901759,3.3067776998247265,3.3316330248901505,5.0,12.5,Temperate
2096,51,46-55,Belvedere Palace,Belvedere Palace,Vienna,Austria,Europe,Vienna,Central Europe,['Nature'],1,True,7,6,,Cultural,Autumn,False,202.6231647494543,,Mid-range,3.9,4,4.11630515601889,85,4.8,4.9,2.3,3.5,1.0358071860929674,3.945648571181061,3.6583864973610094,3.455650317877053,4.567489003524424,1.671190185936682,4.9,10.5,Temperate
2096,51,46-55,Schönbrunn Palace,Schönbrunn Palace,Vienna,Austria,Europe,Vienna,Central Europe,['Nature'],1,True,7,6,,Cultural,Autumn,False,151.392596843472,,Mid-range,3.9,4,4.503274798557543,85,4.8,4.9,2.3,3.5,1.3755872326663918,2.766023733047604,4.443012586289164,2.0927924843257677,3.380452435799234,2.590733804409033,4.9,10.5,Temperate
2096,51,46-55,Teatro Colón,Teatro Colón,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,['Nature'],1,True,7,6,,Cultural,Winter,True,135.34997707313346,,Budget,3.9,4,4.537408026028229,85,4.8,4.6,3.2,3.0,1.5346638527836949,4.432517787138539,4.073808203372425,2.6134030727485644,4.882032113779698,3.3089112154216567,4.6,17.5,Temperate
2096,51,46-55,Recoleta Cemetery,Recoleta Cemetery,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,['Nature'],1,True,7,6,,Cultural,Spring,False,128.80368820925173,,Budget,3.9,4,3.8850992318019006,85,4.8,4.6,3.2,3.0,1.649939633130867,3.893897911519207,4.276908466169422,4.090298051548697,4.150938106248397,1.3516691186568344,4.6,17.5,Temperate
2096,51,46-55,Chapultepec Castle,Chapultepec Castle,Mexico City,Mexico,North America,Mexico City,Central America,['Nature'],1,True,7,6,,Cultural,Summer,False,112.04898803880508,,Budget,3.9,4,3.959721729688101,85,4.8,4.6,3.5,3.0,1.2450148244985195,2.594596898173973,4.390748547440759,4.932869473729899,4.820161741337315,2.857151467736628,4.6,16.0,Temperate
2097,70,55+,Sacred Valley,Sacred Valley,Cusco,Peru,South America,Cusco,Andean Region,['Architecture'],1,True,6,3,,Cultural,Winter,True,115.83319689835776,,Budget,1.2,3,4.821944810183615,91,4.6,5.0,4.8,4.5,1.0706408615411012,2.392308310717092,3.08584556886172,4.327880557863178,4.529629935446706,3.87729439723194,5.0,11.5,Temperate
2097,70,55+,Sacsayhuamán,Sacsayhuamán,Cusco,Peru,South America,Cusco,Andean Region,['Architecture'],1,True,6,3,,Cultural,Summer,False,106.26612351856306,,Budget,1.2,3,4.081281410389526,91,4.6,5.0,4.8,4.5,2.4038244838911518,2.9306874024831027,3.9812450666198735,2.786193373677679,4.584122194640024,3.8567540972720593,5.0,11.5,Temperate
2098,18,18-25,Gyeongbokgung Palace,Gyeongbokgung Palace,Seoul,South Korea,Asia,Seoul,East Asia,['History'],1,False,4,9,,Cultural,Spring,True,162.62763756889944,,Mid-range,2.3,3,4.947696852121592,85,4.3,4.5,3.2,3.5,1.621804642765774,2.794072406056608,4.814316850995849,3.696150196813284,3.553192960498021,2.5381723958633717,4.5,12.5,Temperate
2098,18,18-25,Great Ocean Road,Great Ocean Road,Melbourne,Australia,Oceania,Victoria,Southeast Australia,['History'],1,False,4,9,,Cultural,Summer,False,232.3871955030108,,Luxury,2.3,3,4.2995295570919545,85,4.3,4.5,3.5,4.0,3.5055750671112675,2.2138009283800115,4.792919421238368,2.9116686870943447,4.369586114903182,3.995616922289511,4.5,15.5,Temperate
2099,28,26-35,St. Stephen's Cathedral,St. Stephen's Cathedral,Vienna,Austria,Europe,Vienna,Central Europe,"['Nature', 'Architecture', 'History']",3,True,7,4,,Cultural,Autumn,True,199.17853726178905,,Mid-range,1.5,3,3.617000578048799,95,4.8,4.9,2.3,3.5,1.566108598514608,3.366835444168812,3.449404159869802,4.042051092221518,4.402323922767952,3.053030208821556,4.9,10.5,Temperate
2099,28,26-35,Schönbrunn Palace,Schönbrunn Palace,Vienna,Austria,Europe,Vienna,Central Europe,"['Nature', 'Architecture', 'History']",3,True,7,4,,Cultural,Autumn,False,159.99455420057853,,Mid-range,1.5,3,4.7005645844273705,95,4.8,4.9,2.3,3.5,1.0040109221751634,2.6098924806513275,3.14691859247834,4.062591555396496,3.073090199208773,1.3285021462264377,4.9,10.5,Temperate
2099,28,26-35,Koutoubia Mosque,Koutoubia Mosque,Marrakech,Morocco,Africa,Marrakech-Safi,North Africa,"['Nature', 'Architecture', 'History']",3,True,7,4,,Cultural,Summer,True,108.10640890986907,,Budget,1.5,3,3.713645070226223,95,4.8,4.7,3.8,3.0,4.765619638801879,2.7298272969787014,3.559592433505264,2.2579670185069007,3.6119574932418166,1.5886581635139316,4.7,19.5,Warm
2099,28,26-35,Sydney Opera House,Sydney Opera House,Sydney,Australia,Oceania,New South Wales,Southeast Australia,"['Nature', 'Architecture', 'History']",3,True,7,4,,Cultural,Spring,False,269.2872539402116,,Luxury,1.5,3,4.003262236669364,95,4.8,4.4,4.0,4.5,1.1318245902903232,3.650742722620731,3.5469997621970624,2.9728036935099205,4.184270018603847,3.7395685712019935,4.4,17.5,Temperate
2100,25,18-25,Brooklyn Bridge,Brooklyn Bridge,New York,United States,North America,New York,Northeast USA,"['Art', 'History', 'Nature']",3,False,3,3,,Cultural,Spring,False,298.4374472210006,,Luxury,2.2,3,4.9686600226490825,99,4.4,4.8,3.5,3.0,4.654875338023794,3.616660937431688,4.195190902604834,2.719413144581897,3.5059671731245663,3.4278204433006283,4.8,12.5,Temperate
2100,25,18-25,Citadel,Citadel,Cairo,Egypt,Africa,Cairo,North Africa,"['Art', 'History', 'Nature']",3,False,3,3,,Cultural,Summer,False,84.95673838837445,,Budget,2.2,3,4.059320511958665,99,4.4,5.0,3.5,2.5,2.140574277861441,3.2344136671515877,4.714338878408706,2.8546160526497486,4.344316022261128,3.381304384322439,5.0,21.5,Warm
2100,25,18-25,Egyptian Museum,Egyptian Museum,Cairo,Egypt,Africa,Cairo,North Africa,"['Art', 'History', 'Nature']",3,False,3,3,,Cultural,Winter,True,96.41975091891716,,Budget,2.2,3,4.339140775589319,99,4.4,5.0,3.5,2.5,4.147864396115258,4.657895300679556,4.175391431099125,3.031629308805744,4.142635830380109,3.01830920065293,5.0,21.5,Warm
2101,33,26-35,Sagrada Familia,Sagrada Familia,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['History', 'Architecture']",2,True,4,6,,Cultural,Autumn,True,147.37988260055965,,Mid-range,3.9,4,4.846225640012492,99,4.7,4.8,3.0,3.5,2.716476086532978,4.176804866056296,4.645776380373498,3.0595003529318108,4.923142382387942,3.374139164146884,4.8,16.0,Temperate
2101,33,26-35,Las Ramblas,Las Ramblas,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['History', 'Architecture']",2,True,4,6,,Cultural,Summer,True,163.15368446930265,,Mid-range,3.9,4,3.853989266294061,99,4.7,4.8,3.0,3.5,1.9962571307773491,3.934684842141829,3.5883203994918422,3.5858436612436546,4.419663522781208,1.6858424058629642,4.8,16.0,Temperate
2101,33,26-35,Santa Monica Pier,Santa Monica Pier,Los Angeles,United States,North America,California,West Coast USA,"['History', 'Architecture']",2,True,4,6,,Cultural,Spring,True,257.8851491736697,,Luxury,3.9,4,3.5353017052282216,99,4.7,4.3,3.5,3.8,2.909477430212229,3.633223023172228,4.559992962435198,2.6726291367936588,3.446993828071311,1.7755063725241622,4.3,18.0,Warm
2101,33,26-35,Getty Center,Getty Center,Los Angeles,United States,North America,California,West Coast USA,"['History', 'Architecture']",2,True,4,6,,Cultural,Autumn,False,251.256155917454,,Luxury,3.9,4,4.594492779036102,99,4.7,4.3,3.5,3.8,1.1889098466370491,4.333190093978224,4.403557919199964,3.7322985690163257,3.0223486102500594,1.83170516133081,4.3,18.0,Warm
2101,33,26-35,Capitol Building,Capitol Building,Washington DC,United States,North America,District of Columbia,Northeast USA,"['History', 'Architecture']",2,True,4,6,,Cultural,Winter,False,211.2192394020329,,Mid-range,3.9,4,4.402196266654292,99,4.7,4.7,2.5,3.2,2.8005448861293645,3.2542086154277943,4.820163875897021,4.509119472091074,3.2124969793819904,2.486979210646856,4.7,13.5,Temperate
2101,33,26-35,Smithsonian Museums,Smithsonian Museums,Washington DC,United States,North America,District of Columbia,Northeast USA,"['History', 'Architecture']",2,True,4,6,,Cultural,Winter,True,207.46260858746209,,Mid-range,3.9,4,4.344492388698308,99,4.7,4.7,2.5,3.2,3.180168585444019,4.344222298652852,4.864799585823029,4.108394012998808,4.874421811658013,3.5713093636359083,4.7,13.5,Temperate
2102,55,46-55,Great Wall of China,Great Wall of China,Beijing,China,Asia,Beijing Municipality,East Asia,"['History', 'Architecture', 'Art']",3,True,7,6,,Cultural,Spring,True,151.51686646064948,,Mid-range,1.4,3,3.741873895513864,98,4.5,4.9,3.5,3.0,4.171170804069838,2.842982997922313,4.112604735487345,4.513010160610844,3.308129077110985,3.4000784467465657,4.9,12.5,Temperate
2102,55,46-55,Summer Palace,Summer Palace,Beijing,China,Asia,Beijing Municipality,East Asia,"['History', 'Architecture', 'Art']",3,True,7,6,,Cultural,Spring,False,149.93473696007345,,Mid-range,1.4,3,4.73737581613736,98,4.5,4.9,3.5,3.0,1.6132028287530464,2.9649376691059657,3.5158109844718783,4.585972980346789,3.568608702089228,3.3856762208929765,4.9,12.5,Temperate
2102,55,46-55,Isla Mujeres,Isla Mujeres,Cancun,Mexico,North America,Quintana Roo,Central America,"['History', 'Architecture', 'Art']",3,True,7,6,,Cultural,Winter,True,172.54789310780285,,Mid-range,1.4,3,4.924385491426827,98,4.5,3.5,4.5,4.8,1.432892052880848,4.449367302889013,3.213055346267733,3.892588885873141,4.779556696780912,2.2430452256710804,3.5,26.5,Warm
2102,55,46-55,Tulum,Tulum,Cancun,Mexico,North America,Quintana Roo,Central America,"['History', 'Architecture', 'Art']",3,True,7,6,,Cultural,Autumn,True,177.49525690382538,,Mid-range,1.4,3,3.649869447807797,98,4.5,3.5,4.5,4.8,2.431221226969289,4.323606564574206,4.892465994872314,3.1516796971784364,3.003373551369217,3.479728919494768,3.5,26.5,Warm
2103,53,46-55,Sugarloaf Mountain,Sugarloaf Mountain,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Cultural', 'Nature', 'History']",3,True,7,2,,Cultural,Winter,True,110.932974938253,,Mid-range,4.3,4,3.957358846938764,99,4.3,4.5,4.0,4.5,3.0506245578261977,4.7867307648164505,3.1291827803489403,4.643634057953168,3.7040523537498062,1.39517512217545,4.5,23.5,Warm
2103,53,46-55,Sacsayhuamán,Sacsayhuamán,Cusco,Peru,South America,Cusco,Andean Region,"['Cultural', 'Nature', 'History']",3,True,7,2,,Cultural,Winter,True,103.1839664500623,,Budget,4.3,4,4.943686883580161,99,4.3,5.0,4.8,4.5,2.205744931796678,2.0202465661567306,3.258907001737277,3.687861088261328,3.805005634611124,2.3334175715634964,5.0,11.5,Temperate
2103,53,46-55,Grand Bazaar,Grand Bazaar,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Cultural', 'Nature', 'History']",3,True,7,2,,Cultural,Summer,True,96.1648592123782,,Budget,4.3,4,3.554584001384494,99,4.3,4.8,3.0,3.0,2.9454552924933703,2.906379588265567,4.774528747352016,2.1640699474806446,4.245109391010736,1.1680762136033285,4.8,14.5,Temperate
2103,53,46-55,Hagia Sophia,Hagia Sophia,Istanbul,Turkey,Asia,Istanbul,Middle East,"['Cultural', 'Nature', 'History']",3,True,7,2,,Cultural,Spring,True,65.3436908301938,,Budget,4.3,4,3.95471479077361,99,4.3,4.8,3.0,3.0,4.723516935835784,4.503732893151184,4.87763236298875,3.8220837496285855,4.161297772867308,2.176890481663064,4.8,14.5,Temperate
2104,70,55+,Royal Ontario Museum,Royal Ontario Museum,Toronto,Canada,North America,Ontario,Eastern Canada,['Cultural'],1,True,7,2,,Cultural,Autumn,True,204.76929813230237,,Mid-range,3.2,3,4.109746206306927,88,4.6,4.4,3.0,3.8,3.2668915309755158,4.529551945549159,4.906137682874891,2.0658671893847385,4.848884319015563,1.8061979555396697,4.4,8.5,Cold
2104,70,55+,CN Tower,CN Tower,Toronto,Canada,North America,Ontario,Eastern Canada,['Cultural'],1,True,7,2,,Cultural,Spring,False,192.7566809076693,,Mid-range,3.2,3,4.964754009782181,88,4.6,4.4,3.0,3.8,3.5163947770044013,2.602068265176919,4.119970196570766,3.653950295859322,4.429282522281127,2.959017638155264,4.4,8.5,Cold
2104,70,55+,Bondi Beach,Bondi Beach,Sydney,Australia,Oceania,New South Wales,Southeast Australia,['Cultural'],1,True,7,2,,Cultural,Winter,False,220.7455358353692,,Luxury,3.2,3,4.785155350370735,88,4.6,4.4,4.0,4.5,4.1535734261485695,3.6273555831630895,4.278224692023258,3.424753556100607,3.798374909789352,3.109081800307981,4.4,17.5,Temperate
2104,70,55+,Darling Harbour,Darling Harbour,Sydney,Australia,Oceania,New South Wales,Southeast Australia,['Cultural'],1,True,7,2,,Cultural,Spring,False,258.775910292166,,Luxury,3.2,3,4.02595691495356,88,4.6,4.4,4.0,4.5,4.937264836447365,4.95169202348169,4.5970020159683695,2.868699023253952,4.536480245583393,2.312184651545821,4.4,17.5,Temperate
2105,30,26-35,Forbidden City,Forbidden City,Beijing,China,Asia,Beijing Municipality,East Asia,"['Architecture', 'Nature']",2,True,5,7,,Cultural,Spring,False,141.23458821962222,,Mid-range,4.6,5,4.392011309206905,93,4.7,4.9,3.5,3.0,1.7517346163425351,4.0345832125329695,3.584966036756592,3.0180810957795674,3.880839662317274,3.485361030765053,4.9,12.5,Temperate
2105,30,26-35,Tiananmen Square,Tiananmen Square,Beijing,China,Asia,Beijing Municipality,East Asia,"['Architecture', 'Nature']",2,True,5,7,,Cultural,Spring,True,138.0414153051481,,Mid-range,4.6,5,4.102298881581458,93,4.7,4.9,3.5,3.0,4.642865320519107,2.180610908230202,3.94974264800641,4.915235040553325,4.504264483839746,2.3564822191273445,4.9,12.5,Temperate
2106,25,18-25,Cenotes,Cenotes,Cancun,Mexico,North America,Quintana Roo,Central America,['Architecture'],1,False,5,5,,Cultural,Summer,True,180.2587281223261,,Mid-range,3.5,4,3.7579785209254704,93,4.6,3.5,4.5,4.8,1.2035029816739824,4.9861987886339545,3.433791587143257,3.705053407971354,4.3461679275379375,3.921356641189148,3.5,26.5,Warm
2106,25,18-25,Xcaret Park,Xcaret Park,Cancun,Mexico,North America,Quintana Roo,Central America,['Architecture'],1,False,5,5,,Cultural,Winter,False,208.72172103443407,,Mid-range,3.5,4,4.370498323344698,93,4.6,3.5,4.5,4.8,4.979112813917046,3.785994908050232,4.537637961278997,2.4543005933357054,3.1082938097740835,2.0725999590747866,3.5,26.5,Warm
2106,25,18-25,Getty Center,Getty Center,Los Angeles,United States,North America,California,West Coast USA,['Architecture'],1,False,5,5,,Cultural,Spring,True,284.3096469053538,,Luxury,3.5,4,3.689771327939128,93,4.6,4.3,3.5,3.8,1.7048592797814055,4.800400588136822,4.492335968830773,2.9024162913942955,4.725392966378457,3.5450315441791496,4.3,18.0,Warm
2106,25,18-25,British Museum,British Museum,London,United Kingdom,Europe,England,Western Europe,['Architecture'],1,False,5,5,,Cultural,Spring,True,257.17209608539207,,Luxury,3.5,4,4.281860273632239,93,4.6,4.9,2.5,3.0,3.308666195246148,4.795925319986825,3.036908084540194,4.930405994141027,4.2097558994685,1.8634525074044497,4.9,11.0,Temperate
2107,33,26-35,Robben Island,Robben Island,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['Architecture', 'Cultural']",2,False,5,2,,Cultural,Summer,False,156.5108137665913,,Mid-range,4.2,4,4.887617164009632,92,4.7,4.3,4.5,4.8,3.912007404443611,3.4504796434509992,4.878020962438859,4.89047872740227,4.70768290620368,3.73595764922662,4.3,16.5,Temperate
2107,33,26-35,Cape Point,Cape Point,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['Architecture', 'Cultural']",2,False,5,2,,Cultural,Winter,False,147.52704319341666,,Mid-range,4.2,4,4.111608941490901,92,4.7,4.3,4.5,4.8,3.5208353009745434,2.9966191014458614,3.9010617623530432,4.427419376270291,3.174583023466504,2.836662386068362,4.3,16.5,Temperate
2107,33,26-35,Vatican City,Vatican City,Rome,Italy,Europe,Lazio,Southern Europe,"['Architecture', 'Cultural']",2,False,5,2,,Cultural,Winter,True,206.9817544172436,,Mid-range,4.2,4,4.208775118987002,92,4.7,5.0,2.0,3.0,1.8293368153113936,3.652767499385532,3.52104615823296,4.634215226353676,4.308731063790528,1.0029157980521382,5.0,15.5,Temperate
2107,33,26-35,Trevi Fountain,Trevi Fountain,Rome,Italy,Europe,Lazio,Southern Europe,"['Architecture', 'Cultural']",2,False,5,2,,Cultural,Summer,False,183.445743506559,,Mid-range,4.2,4,4.159221721884226,92,4.7,5.0,2.0,3.0,2.0814007449108147,4.459203447447874,3.618720353877489,4.397187106629037,3.971000901960543,1.0009449636345535,5.0,15.5,Temperate
